"Abstract product price in Storage","Abstract product price in Storage"
"Concrete product price in Storage","Concrete product price in Storage"
"Abstract product price in a table spy_price_product_abstract_storage","Abstract product price in a table spy_price_product_abstract_storage"
"Concrete product price in a table spy_price_product_concrete_storage","Concrete product price in a table spy_price_product_concrete_storage"
